date,y,score,fold_id,model
2022-11-30,0,0.5846771844999441,3,logistic
2022-12-01,0,0.26000368481939784,3,logistic
2022-12-02,0,0.8651550673744763,3,logistic
2022-12-03,0,0.4176820076596395,3,logistic
2022-12-04,0,0.27744161438294146,3,logistic
2022-12-05,0,0.08879275283908533,3,logistic
2022-12-06,0,0.5879834450695578,3,logistic
2022-12-07,0,0.9766066845449072,3,logistic
2022-12-08,0,0.9400100489821283,3,logistic
2022-12-09,0,0.38573702538024196,3,logistic
2022-12-10,0,0.6547003398870287,3,logistic
2022-12-11,0,0.9714268761566857,3,logistic
2022-12-12,0,0.9993092277194365,3,logistic
2022-12-13,0,0.9932432651526114,3,logistic
2022-12-14,0,0.9999962399157474,3,logistic
2022-12-15,0,0.9989827923639218,3,logistic
2022-12-16,0,0.9647966719665356,3,logistic
2022-12-17,1,0.9997403401005996,3,logistic
2022-12-18,0,0.9988952029750363,3,logistic
2022-12-19,0,0.9785540704428592,3,logistic
2022-12-20,0,0.9981777533261387,3,logistic
2022-12-21,0,0.9406850434611639,3,logistic
2022-12-22,0,0.148807184182714,3,logistic
2022-12-23,0,0.7880653837231153,3,logistic
2022-12-24,0,0.07022731686765986,3,logistic
2021-01-08,0,0.25209340608659125,0,extra
2021-01-09,0,0.2111831424004906,0,extra
2021-01-10,0,0.1838722596855869,0,extra
2021-01-11,0,0.24814753094301967,0,extra
2021-01-12,0,0.2193715943138269,0,extra
2021-01-13,0,0.14613490494499579,0,extra
2021-01-14,0,0.3357216437803095,0,extra
2021-01-15,0,0.3331276144368314,0,extra
2021-01-16,0,0.32040085294813686,0,extra
2021-01-17,0,0.4570457988434248,0,extra
2021-01-18,0,0.24265398554907355,0,extra
2021-01-19,0,0.225786487589688,0,extra
2021-01-20,0,0.25556745373571055,0,extra
2021-01-21,0,0.2654556237795069,0,extra
2021-01-22,0,0.23462604057633277,0,extra
2021-01-23,0,0.22660251623308406,0,extra
2021-01-24,0,0.18474821029972568,0,extra
2021-01-25,0,0.21782082871317396,0,extra
2021-01-26,0,0.36042715324011576,0,extra
2021-01-27,0,0.30138198210677863,0,extra
2021-01-28,0,0.12642970000013742,0,extra
2021-01-29,0,0.18715961451449423,0,extra
2021-01-30,0,0.12434206337617207,0,extra
