date,target,fold_id,rank_score,raw_score,config_id
2024-07-24,0,4,0.008146639511201629,0.007135252481507702,0
2024-07-25,0,4,0.03054989816700611,0.01140754478079754,0
2024-07-26,0,4,0.4786150712830957,0.05965131057072259,0
2024-07-27,0,4,0.07331975560081466,0.013207242556255524,0
2024-07-28,0,4,0.004073319755600814,0.006047717938607607,0
2024-07-29,0,4,0.4195519348268839,0.049666150267266,0
2024-07-30,0,4,0.03054989816700611,0.011179021889771091,0
2024-07-31,0,4,0.515274949083503,0.06731355481284146,0
2024-08-01,0,4,0.3136456211812627,0.03636532472303733,0
2024-08-02,0,4,0.29124236252545826,0.033747084766816815,0
2024-08-03,0,4,0.164969450101833,0.02161023055813089,0
2024-08-04,0,4,0.8309572301425662,0.3258769660166398,0
2024-08-05,0,4,0.6924643584521385,0.12306417569987804,0
2024-08-06,0,4,0.7230142566191446,0.13644438175768592,0
2024-08-07,0,4,0.8105906313645621,0.2530056751086199,0
2024-08-08,0,4,0.8309572301425662,0.3553717174939806,0
2024-08-09,0,4,0.5315682281059063,0.0728731892732188,0
2024-08-10,0,4,0.7739307535641547,0.17382418936596766,0
2024-08-11,0,4,0.6802443991853361,0.11652263143784078,0
2024-08-12,0,4,0.7006109979633401,0.125316868791206,0
2024-08-13,0,4,0.49287169042769857,0.06402699700893559,0
2024-08-14,1,4,0.7067209775967414,0.1286774066780526,0
2024-08-15,0,4,0.7006109979633401,0.12486191705344804,0
2024-08-16,0,4,0.3604887983706721,0.043179434220035805,0
2024-08-17,0,4,0.570264765784114,0.08073023302695481,0
2024-08-18,0,4,0.8553971486761711,0.7211049959209203,0
2024-08-19,0,4,0.9124236252545825,0.8944609280095489,0
2023-07-08,0,0,0.76,0.01589998937227682,1
2023-07-09,0,0,0.304,0.007708938868545554,1
2023-07-10,0,0,0.464,0.009713707370177183,1
2023-07-11,0,0,0.904,0.04449814937511451,1
2023-07-12,0,0,0.296,0.007587277475392901,1
2023-07-13,1,0,0.4,0.008522152180096965,1
2023-07-14,1,0,0.864,0.023834100899616233,1
2023-07-15,0,0,0.576,0.01126195521191327,1
2023-07-16,0,0,0.232,0.0066308816691134295,1
2023-07-17,0,0,0.32,0.007775570122004375,1
2023-07-18,0,0,0.016,0.004939486031907389,1
2023-07-19,0,0,0.296,0.0072208590081330485,1
2023-07-20,0,0,0.736,0.014895354976331158,1
2023-07-21,0,0,0.44,0.009420555348154667,1
2023-07-22,0,0,0.4,0.008481614833004929,1
2023-07-23,0,0,0.832,0.01972890887451617,1
2023-07-24,0,0,0.904,0.03456318942519896,1
2023-07-25,0,0,0.736,0.014456778119717488,1
2023-07-26,0,0,0.904,0.052012219073614835,1
2023-07-27,0,0,0.736,0.014702647450850292,1
2023-07-28,0,0,0.656,0.0124923380057819,1
2023-07-29,0,0,0.872,0.025720281566598033,1
2023-07-30,0,0,0.904,0.037905145058322764,1
2023-07-31,0,0,0.032,0.0051268178945514,1
2023-08-01,0,0,0.904,0.030937954437699727,1
2023-08-02,0,0,0.032,0.005240462618813835,1
2023-08-03,0,0,0.168,0.0061361178898885135,1
2023-08-04,0,0,0.768,0.01644468697419875,1
2023-08-05,0,0,0.44,0.009417351699940157,1
2023-08-06,0,0,0.336,0.008089055042422478,1
2023-08-07,0,0,0.656,0.012573867035404912,1
2023-08-08,0,0,0.68,0.01289564747931878,1
2023-08-09,0,0,0.208,0.006494918642195692,1
2023-08-10,0,0,0.592,0.011710069468308047,1
2023-08-11,0,0,0.696,0.013286989034122142,1
2023-08-12,0,0,0.576,0.011346145776864677,1
2023-08-13,0,0,0.456,0.009582843808547459,1
2023-08-14,0,0,0.056,0.005381924935278409,1
2023-08-15,0,0,0.84,0.020672177779115508,1
2023-08-16,0,0,0.136,0.005819176571656091,1
2023-08-17,0,0,0.288,0.00716514655245666,1
2023-08-18,1,0,0.328,0.007965422410006336,1
2023-08-19,0,0,0.76,0.01609899849105881,1
2023-08-20,0,0,0.472,0.010043298063731079,1
2023-08-21,0,0,0.792,0.018713102367740892,1
2023-08-22,0,0,0.864,0.022975811801100834,1
2023-08-23,0,0,0.44,0.009420603522730565,1
2023-08-24,0,0,0.76,0.01563411918730205,1
2023-08-25,0,0,0.464,0.00996346547879975,1
2023-08-26,0,0,0.304,0.007693472734583098,1
2023-08-27,0,0,0.904,0.21820737018502936,1
2023-08-28,0,0,0.84,0.0201865349027531,1
2023-08-29,0,0,0.488,0.010312577818944693,1
2023-08-30,0,0,0.904,0.05498212073031302,1
2023-08-31,0,0,0.472,0.01008098533385033,1
2023-09-01,0,0,0.904,0.1746522537442277,1
2023-09-02,0,0,0.904,0.10792878073589167,1
2023-09-03,0,0,0.904,0.048087062305019516,1
2023-09-04,0,0,0.904,0.28612965068318863,1
2023-09-05,1,0,0.904,0.04966079042937641,1
2023-09-06,1,0,0.904,0.03729593485329044,1
2023-09-07,1,0,0.904,0.03236877184639178,1
2023-09-08,1,0,0.904,0.16872087819230508,1
2023-09-09,0,0,0.904,0.16195575304121387,1
2023-09-10,0,0,0.464,0.009915109787711426,1
2023-09-11,0,0,0.792,0.017953993455701422,1
2023-09-12,0,0,0.576,0.011358336765215273,1
2023-09-13,0,0,0.544,0.010923062998427116,1
2023-09-14,0,0,0.848,0.021120878048543915,1
2023-09-15,0,0,0.4,0.008496136201947438,1
2023-09-16,0,0,0.736,0.014667562713717218,1
2023-09-17,0,0,0.232,0.006648864746459284,1
2023-09-18,0,0,0.008,0.004642047248901929,1
2023-09-19,0,0,0.248,0.006845053574699379,1
2023-09-20,0,0,0.304,0.0076984229263239315,1
2023-09-21,0,0,0.296,0.0074645203867911535,1
2023-09-22,0,0,0.024,0.005033915183335526,1
2023-09-23,0,0,0.728,0.01402340817774939,1
2023-09-24,0,0,0.904,0.04134604909648674,1
2023-09-25,0,0,0.472,0.009998219057015834,1
2023-09-26,0,0,0.904,0.10981384298540016,1
2023-09-27,0,0,0.744,0.01511051505935661,1
2023-09-28,0,0,0.456,0.009603066559141869,1
2023-09-29,0,0,0.904,0.031568329150497794,1
2023-09-30,0,0,0.864,0.024881299805282604,1
2023-10-08,0,1,0.7373271889400922,0.021829805848767727,1
2023-10-09,0,1,0.19815668202764977,0.008692232404398183,1
2023-10-10,0,1,0.4792626728110599,0.012857780851721035,1
2023-10-11,0,1,0.4700460829493088,0.01265879716796597,1
2023-10-12,0,1,0.9124423963133641,0.10186054379944229,1
2023-10-13,1,1,0.5253456221198156,0.014367786260202457,1
2023-10-14,1,1,0.31797235023041476,0.010077525736449803,1
2023-10-15,0,1,0.5023041474654378,0.014099096678693704,1
2023-10-16,1,1,0.783410138248848,0.025697864232603902,1
2023-10-17,1,1,0.7419354838709677,0.022271050905686516,1
2023-10-18,0,1,0.08294930875576037,0.007190258518811428,1
2023-10-19,0,1,0.03225806451612903,0.0065043189697632274,1
2023-10-20,0,1,0.45622119815668205,0.012227261991027881,1
2023-10-21,0,1,0.576036866359447,0.015930898977159918,1
2023-10-22,0,1,0.4792626728110599,0.013047197818995151,1
2023-10-23,0,1,0.6129032258064516,0.01700518868258111,1
2023-10-24,0,1,0.9124423963133641,0.1439853575962239,1
2023-10-25,0,1,0.25806451612903225,0.009576044525881957,1
2023-10-26,0,1,0.8663594470046083,0.033637130162930885,1
2023-10-27,0,1,0.39631336405529954,0.011240809202773795,1
2023-10-28,0,1,0.847926267281106,0.031463809734664304,1
2023-10-29,0,1,0.45622119815668205,0.01225533098784637,1
2023-10-30,0,1,0.5990783410138248,0.01644123913845762,1
2023-10-31,0,1,0.3456221198156682,0.01026653026442993,1
2023-11-01,0,1,0.6036866359447005,0.016518194964212606,1
2023-11-02,0,1,0.5622119815668203,0.015484216467910662,1
2023-11-03,0,1,0.46543778801843316,0.012478435229401709,1
2023-11-04,0,1,0.7603686635944701,0.024200753768790797,1
2023-11-05,0,1,0.9078341013824884,0.06738924429512745,1
2023-11-06,0,1,0.815668202764977,0.027353262064625638,1
2023-11-07,0,1,0.9124423963133641,0.10736039436765371,1
2023-11-08,0,1,0.9124423963133641,0.09732717702576837,1
2023-11-09,1,1,0.9078341013824884,0.06784916128410967,1
2023-11-10,1,1,0.7603686635944701,0.024431084223024317,1
2023-11-11,0,1,0.9124423963133641,0.1362206054673476,1
2023-11-12,0,1,0.8894009216589862,0.0491917455823975,1
2023-11-13,1,1,0.8709677419354839,0.036182447699797844,1
2023-11-14,1,1,0.8986175115207373,0.055278032059240256,1
2023-11-15,0,1,0.5668202764976958,0.015601471075512637,1
2023-11-16,0,1,0.6129032258064516,0.016853507189622047,1
2023-11-17,0,1,0.45161290322580644,0.012106121720967328,1
2023-11-18,0,1,0.7050691244239631,0.01939740452167438,1
2023-11-19,0,1,0.5622119815668203,0.01529825664222171,1
2023-11-20,0,1,0.8294930875576036,0.02832237275774246,1
2023-11-21,0,1,0.2304147465437788,0.009400327973573,1
2023-11-22,0,1,0.3640552995391705,0.010716054749312401,1
2023-11-23,0,1,0.12903225806451613,0.00782217615324081,1
2023-11-24,0,1,0.9124423963133641,0.07699248534254256,1
2023-11-25,0,1,0.7004608294930875,0.01926324281150743,1
2023-11-26,0,1,0.8387096774193549,0.03113888643313947,1
2023-11-27,0,1,0.2857142857142857,0.009762848402446168,1
2023-11-28,0,1,0.8294930875576036,0.02830847180258511,1
2023-11-29,0,1,0.5483870967741935,0.014915961084044338,1
2023-11-30,0,1,0.5069124423963134,0.014150082160710821,1
