date,target,fold_id,rank_score,raw_score,config_id
2023-08-23,0,0,0.376,0.013629744687776993,0
2023-08-24,0,0,0.472,0.019131576188138752,0
2023-08-25,0,0,0.096,0.006428497201706922,0
2023-08-26,0,0,0.016,0.0039875961575325195,0
2023-08-27,0,0,0.896,0.2541031730830201,0
2023-08-28,0,0,0.84,0.07833634279852565,0
2023-08-29,0,0,0.472,0.01969546179202925,0
2023-08-30,0,0,0.824,0.07035926400955665,0
2023-08-31,0,0,0.376,0.01265507451191245,0
2023-09-01,0,0,0.88,0.10565229232496481,0
2023-09-02,0,0,0.88,0.10495530145287882,0
2023-09-03,0,0,0.88,0.09970588831518308,0
2023-09-04,0,0,0.904,0.3252346405888742,0
2023-09-05,1,0,0.904,0.4144250877587309,0
2023-09-06,1,0,0.888,0.11805747979573297,0
2023-09-07,1,0,0.896,0.14201276854464456,0
2023-09-08,1,0,0.904,0.5969617649862965,0
2023-09-09,0,0,0.896,0.19961283454695855,0
2023-09-10,0,0,0.104,0.007070046793175536,0
2023-09-11,0,0,0.664,0.040562008198672415,0
2023-09-12,0,0,0.256,0.010627620111206923,0
2023-09-13,0,0,0.616,0.034353312525831056,0
2023-09-14,0,0,0.816,0.0670981721473286,0
2023-09-15,0,0,0.688,0.04503819418504457,0
2023-09-16,0,0,0.536,0.024048460963719126,0
2023-09-17,0,0,0.232,0.010238943790023504,0
2023-09-18,0,0,0.048,0.004996437274488272,0
2023-09-19,0,0,0.376,0.013562924790110455,0
2023-09-20,0,0,0.192,0.008579761497524162,0
2023-09-21,0,0,0.456,0.018296477598409425,0
2023-09-22,0,0,0.048,0.004870154462050028,0
2023-09-23,0,0,0.568,0.028157712247547716,0
2023-09-24,0,0,0.376,0.013213446305740995,0
2023-09-25,0,0,0.48,0.020210634821813008,0
2023-09-26,0,0,0.568,0.027964843076647528,0
2023-09-27,0,0,0.536,0.024154988467610956,0
2023-09-28,0,0,0.0,0.003157001090624362,0
2023-09-29,0,0,0.104,0.007078467684225935,0
2023-09-30,0,0,0.344,0.011980074289919143,0
2023-10-08,0,1,0.7557603686635944,0.06807499630126335,0
2023-10-09,0,1,0.28110599078341014,0.013250595946856061,0
2023-10-10,0,1,0.28110599078341014,0.013500554398875677,0
2023-10-11,0,1,0.5668202764976958,0.029618401139625695,0
2023-10-12,0,1,0.7880184331797235,0.08279705409758172,0
2023-10-13,1,1,0.511520737327189,0.024052863297599474,0
2023-10-14,1,1,0.4423963133640553,0.020729880116875227,0
2023-10-15,0,1,0.8341013824884793,0.11887288076728708,0
2023-10-16,1,1,0.847926267281106,0.13743754077424536,0
2023-10-17,1,1,0.8847926267281107,0.19819293615879438,0
2023-10-18,0,1,0.31797235023041476,0.015537236121760526,0
2023-10-19,0,1,0.22580645161290322,0.009767105151361425,0
2023-10-20,0,1,0.28110599078341014,0.013211035507411711,0
2023-10-21,0,1,0.1336405529953917,0.006465171396208685,0
2023-10-22,0,1,0.10138248847926268,0.005363043632711058,0
2023-10-23,0,1,0.815668202764977,0.09674728239018622,0
2023-10-24,0,1,0.5668202764976958,0.029462874577147715,0
2023-10-25,0,1,0.10138248847926268,0.0053182119579080755,0
2023-10-26,0,1,0.728110599078341,0.06321548220324101,0
2023-10-27,0,1,0.12903225806451613,0.006096693513395062,0
2023-10-28,0,1,0.8341013824884793,0.11985313054933239,0
2023-10-29,0,1,0.1336405529953917,0.0062922101101187235,0
2023-10-30,0,1,0.5483870967741935,0.02844098571823374,0
2023-10-31,0,1,0.2488479262672811,0.011246095404171331,0
2023-11-01,0,1,0.3548387096774194,0.016969888646233125,0
2023-11-02,0,1,0.5483870967741935,0.028007161812970034,0
2023-11-03,0,1,0.3225806451612903,0.015846724011146063,0
2023-11-04,0,1,0.37327188940092165,0.018109967861049722,0
2023-11-05,0,1,0.8847926267281107,0.19525934492627936,0
2023-11-06,0,1,0.815668202764977,0.09493273744042736,0
2023-11-07,0,1,0.9124423963133641,0.5067276087487582,0
2023-11-08,0,1,0.9124423963133641,0.5943977365030937,0
2023-11-09,1,1,0.8847926267281107,0.2017487747131523,0
2023-11-10,1,1,0.2857142857142857,0.013927352767532746,0
2023-11-11,0,1,0.7695852534562212,0.07068579710635443,0
2023-11-12,0,1,0.6774193548387096,0.04635574544595776,0
2023-11-13,1,1,0.8202764976958525,0.09969469614173256,0
2023-11-14,1,1,0.695852534562212,0.0504702424832428,0
2023-11-15,0,1,0.21658986175115208,0.009377349275999668,0
2023-11-16,0,1,0.17511520737327188,0.008061587327425722,0
2023-11-17,0,1,0.06912442396313365,0.0047612452821600626,0
2023-11-18,0,1,0.16589861751152074,0.007787480817066126,0
2023-11-19,0,1,0.1889400921658986,0.008725834580587294,0
2023-11-20,0,1,0.8202764976958525,0.10158786805365706,0
2023-11-21,0,1,0.004608294930875576,0.0028392767044559952,0
2023-11-22,0,1,0.03225806451612903,0.003927996841728375,0
2023-11-23,0,1,0.22580645161290322,0.009891160315727813,0
2023-11-24,0,1,0.15207373271889402,0.0067629543716730715,0
2023-11-25,0,1,0.33640552995391704,0.01616731136869033,0
2023-11-26,0,1,0.7235023041474654,0.06083282053248066,0
2023-11-27,0,1,0.02304147465437788,0.0035628761274658373,0
2023-11-28,0,1,0.4470046082949309,0.021084224849267634,0
2023-11-29,0,1,0.14746543778801843,0.0066534706115204435,0
2023-11-30,0,1,0.2073732718894009,0.009127148752336625,0
2023-12-01,0,1,0.14285714285714285,0.00658829404583825,0
2023-12-02,0,1,0.7695852534562212,0.07310793820131663,0
2023-12-03,0,1,0.9032258064516129,0.2626212570153706,0
2023-12-04,0,1,0.9032258064516129,0.2711456877002594,0
2023-12-05,0,1,0.9124423963133641,0.5190066798671333,0
2023-12-06,0,1,0.6866359447004609,0.04899938282119262,0
2023-12-07,1,1,0.9124423963133641,0.5823072954095934,0
2023-12-08,0,1,0.9124423963133641,0.4522113765113505,0
2023-12-09,0,1,0.815668202764977,0.09566398611591304,0
2023-12-10,1,1,0.9032258064516129,0.25850507974515047,0
2023-12-11,1,1,0.35944700460829493,0.017059293224091263,0
2023-12-12,1,1,0.9032258064516129,0.3429429214963086,0
2023-12-13,1,1,0.6082949308755761,0.03543437964768515,0
2023-12-14,1,1,0.7695852534562212,0.07062332269874592,0
2023-12-15,1,1,0.21658986175115208,0.00940892162047777,0
2023-12-16,0,1,0.7880184331797235,0.08371014215580398,0
2023-12-17,0,1,0.35944700460829493,0.01782288800884921,0
2023-12-18,0,1,0.5668202764976958,0.031162278984248927,0
2023-12-19,0,1,0.33640552995391704,0.016022818879815392,0
2023-12-20,0,1,0.8110599078341014,0.09220320732531595,0
2023-12-21,0,1,0.004608294930875576,0.0027698509133287194,0
2023-12-22,0,1,0.6728110599078341,0.04491735068466001,0
2023-12-23,0,1,0.16129032258064516,0.007268892310887772,0
2023-12-24,0,1,0.0,0.002285445287684872,0
2023-12-25,0,1,0.5253456221198156,0.025446340038817482,0
2023-12-26,0,1,0.41935483870967744,0.019669878605452447,0
2023-12-27,0,1,0.0,0.002465299518552798,0
2023-12-28,0,1,0.24423963133640553,0.010737298999194506,0
2023-12-29,0,1,0.055299539170506916,0.004407935849089574,0
2023-12-30,0,1,0.06451612903225806,0.00459045315801598,0
2023-12-31,0,1,0.9124423963133641,0.619942107615481,0
2024-01-08,0,2,0.8090614886731392,0.16742328000147885,0
2024-01-09,0,2,0.889967637540453,0.6526563687757381,0
2024-01-10,0,2,0.6763754045307443,0.099457662115511,0
2024-01-11,1,2,0.8576051779935275,0.24761990127077071,0
2024-01-12,1,2,0.889967637540453,0.7355211566291764,0
2024-01-13,1,2,0.5436893203883495,0.052914962722300146,0
2024-01-14,1,2,0.6213592233009708,0.07906085856046013,0
2024-01-15,1,2,0.6990291262135923,0.10977671424234865,0
2024-01-16,0,2,0.8867313915857605,0.5236163317278312,0
2024-01-17,1,2,0.7313915857605178,0.12183716232394265,0
2024-01-18,1,2,0.8381877022653722,0.20242892951401256,0
2024-01-19,1,2,0.6763754045307443,0.0982637065011458,0
2024-01-20,0,2,0.3948220064724919,0.027355808460644455,0
2024-01-21,0,2,0.42071197411003236,0.02972010105692816,0
2024-01-22,0,2,0.5275080906148867,0.04812174204405627,0
2024-01-23,0,2,0.313915857605178,0.020919890945208987,0
2024-01-24,0,2,0.16828478964401294,0.012546090653370296,0
2024-01-25,0,2,0.5016181229773463,0.04292591821007514,0
2024-01-26,0,2,0.31715210355987056,0.02128163408343537,0
2024-01-27,0,2,0.1423948220064725,0.009949879158592242,0
2024-01-28,0,2,0.04854368932038835,0.005773871673537358,0
2024-01-29,0,2,0.042071197411003236,0.00558910104348581,0
2024-01-30,1,2,0.5048543689320388,0.04339995472069289,0
2024-01-31,0,2,0.56957928802589,0.06299801189567225,0
2024-02-01,0,2,0.18122977346278318,0.013118715097204598,0
2024-02-02,0,2,0.14563106796116504,0.010010559674316655,0
2024-02-03,0,2,0.08090614886731391,0.0074508255615869925,0
2024-02-04,0,2,0.5436893203883495,0.05571173377305965,0
2024-02-05,0,2,0.8802588996763754,0.4224702481127765,0
2024-02-06,0,2,0.8122977346278317,0.17862993373012956,0
2024-02-07,0,2,0.8673139158576052,0.3467990195838031,0
2024-02-08,0,2,0.8964401294498382,0.8037717970032111,0
2024-02-09,0,2,0.919093851132686,0.8694110739676101,0
2024-02-10,0,2,0.8705501618122977,0.3590974731809139,0
2024-02-11,0,2,0.8770226537216829,0.4023656236562052,0
2024-02-12,0,2,0.8640776699029126,0.32830473890860334,0
2024-02-13,0,2,0.43042071197411,0.0319839130819363,0
2024-02-14,0,2,0.8640776699029126,0.316860638930667,0
2024-02-15,0,2,0.883495145631068,0.49890570926317046,0
2024-02-16,0,2,0.889967637540453,0.5847900071660239,0
2024-02-17,0,2,0.7443365695792881,0.1312378679758782,0
2024-02-18,0,2,0.56957928802589,0.062110527537589666,0
2024-02-19,0,2,0.5372168284789643,0.050929240523780436,0
2024-02-20,0,2,0.6084142394822006,0.07365257300976799,0
2024-02-21,0,2,0.8446601941747572,0.21931518910963213,0
2024-02-22,0,2,0.8058252427184466,0.16321131909625167,0
2024-02-23,0,2,0.7055016181229773,0.11136014997451009,0
2024-02-24,0,2,0.5339805825242718,0.0503491589465991,0
2024-02-25,0,2,0.1553398058252427,0.010374850439347185,0
2024-02-26,0,2,0.06796116504854369,0.007017943129988874,0
2024-02-27,0,2,0.0970873786407767,0.007989315161465551,0
2024-02-28,0,2,0.21359223300970873,0.014950785383153817,0
2024-02-29,0,2,0.32038834951456313,0.021438881850838684,0
2024-03-01,0,2,0.1553398058252427,0.011035914737958489,0
2024-03-02,0,2,0.5210355987055016,0.04541447579236218,0
2024-03-03,0,2,0.8543689320388349,0.23077833035235792,0
2024-03-04,0,2,0.8252427184466019,0.1874947623455139,0
2024-03-05,0,2,0.8381877022653722,0.20762865787679738,0
2024-03-06,0,2,0.6763754045307443,0.09863948906606586,0
2024-03-07,0,2,0.889967637540453,0.685008598635873,0
2024-03-08,0,2,0.6990291262135923,0.10998390682195883,0
2024-03-09,1,2,0.8122977346278317,0.17200238949655589,0
2024-03-10,1,2,0.8770226537216829,0.3844097740335931,0
2024-03-11,1,2,0.9288025889967637,0.8875290499500531,0
2024-03-12,1,2,0.9870550161812298,0.9515206504524675,0
2024-03-13,1,2,0.9029126213592233,0.8130765918207594,0
2024-03-14,1,2,0.8802588996763754,0.4346969804051608,0
2024-03-15,1,2,0.889967637540453,0.5985826908719796,0
2024-03-16,1,2,0.5598705501618123,0.05901359615787765,0
2024-03-17,0,2,0.6019417475728155,0.07084681024320331,0
2024-03-18,0,2,0.8381877022653722,0.20943176422075524,0
2024-03-19,0,2,0.2588996763754045,0.016933535587204424,0
2024-03-20,0,2,0.4077669902912621,0.028075738097496247,0
2024-03-21,0,2,0.1553398058252427,0.010304168710927871,0
2024-03-22,0,2,0.18770226537216828,0.013668565827927727,0
2024-03-23,0,2,0.43042071197411,0.03206114660323189,0
2024-03-24,0,2,0.022653721682847898,0.004202355558886265,0
2024-03-25,0,2,0.1650485436893204,0.012134713511054107,0
2024-03-26,0,2,0.009708737864077669,0.002382809854330477,0
2024-03-27,0,2,0.025889967637540454,0.004453242907735607,0
2024-03-28,0,2,0.1553398058252427,0.0106566951821374,0
2024-03-29,0,2,0.10355987055016182,0.008240285306073342,0
2024-03-30,0,2,0.5210355987055016,0.04671279238213615,0
2024-03-31,0,2,0.42394822006472493,0.030371906314841143,0
2024-04-08,0,3,0.865,0.5618574192620676,0
2024-04-09,0,3,0.8575,0.5020161796831181,0
2024-04-10,1,3,0.9025,0.800635089810421,0
2024-04-11,1,3,0.8925,0.7857695013087773,0
2024-04-12,0,3,0.9275,0.8832427438176207,0
2024-04-13,1,3,0.895,0.7965391647806976,0
2024-04-14,1,3,0.555,0.07179892561266304,0
2024-04-15,1,3,0.58,0.07709135394873914,0
2024-04-16,1,3,0.3825,0.038070614854884735,0
2024-04-17,1,3,0.6025,0.08676519055426436,0
2024-04-18,1,3,0.8,0.22165119608326286,0
2024-04-19,1,3,0.4375,0.04758560065745762,0
2024-04-20,1,3,0.545,0.07072797152433903,0
2024-04-21,0,3,0.215,0.019464717237478783,0
2024-04-22,0,3,0.4,0.04138372454614269,0
2024-04-23,0,3,0.1025,0.010749889775682898,0
2024-04-24,0,3,0.1425,0.013459024237859362,0
2024-04-25,0,3,0.125,0.011720703050018867,0
2024-04-26,0,3,0.1825,0.015877593760213825,0
2024-04-27,0,3,0.1825,0.01570589246925159,0
2024-04-28,0,3,0.135,0.012850110214185553,0
2024-04-29,0,3,0.045,0.007861428514375803,0
2024-04-30,0,3,0.475,0.055037258307767116,0
2024-05-01,0,3,0.215,0.019698300816131248,0
2024-05-02,0,3,0.0425,0.007641918109930219,0
2024-05-03,0,3,0.4575,0.05209021601464332,0
2024-05-04,0,3,0.515,0.06389015313391704,0
2024-05-05,0,3,0.5275,0.06699066630683158,0
2024-05-06,0,3,0.3775,0.03754307704890886,0
2024-05-07,0,3,0.615,0.09090375185518053,0
2024-05-08,0,3,0.31,0.02825920068983615,0
2024-05-09,0,3,0.51,0.06255554674397171,0
2024-05-10,0,3,0.5175,0.06532919470972676,0
2024-05-11,0,3,0.6975,0.1265947246884321,0
2024-05-12,0,3,0.8575,0.5023798674268017,0
2024-05-13,0,3,0.6975,0.12785213622217675,0
2024-05-14,0,3,0.7475,0.17015286012210756,0
2024-05-15,0,3,0.755,0.17868849047987845,0
2024-05-16,0,3,0.7975,0.21378339270917524,0
2024-05-17,1,3,0.8425,0.36374121709824503,0
2024-05-18,0,3,0.6525,0.1047497618754538,0
2024-05-19,0,3,0.7,0.12997241572824791,0
2024-05-20,0,3,0.595,0.08466275428550273,0
2024-05-21,0,3,0.3225,0.029544163305897618,0
2024-05-22,0,3,0.6275,0.09752511525508424,0
2024-05-23,0,3,0.6225,0.09688663780215757,0
2024-05-24,0,3,0.3225,0.029611716916641023,0
2024-05-25,0,3,0.2025,0.0181709203711239,0
2024-05-26,0,3,0.1325,0.012662130390814364,0
2024-05-27,0,3,0.0275,0.006228747287978399,0
2024-05-28,0,3,0.15,0.013797903149671595,0
2024-05-29,0,3,0.2975,0.027073712929823107,0
2024-05-30,0,3,0.285,0.02515985588748,0
2024-05-31,0,3,0.1375,0.012892144291360073,0
2024-06-01,0,3,0.285,0.02492419067558468,0
2024-06-02,0,3,0.62,0.09314707055424493,0
2024-06-03,0,3,0.6125,0.08986186885198484,0
2024-06-04,0,3,0.3775,0.03760450828188757,0
2024-06-05,0,3,0.4425,0.04893261725819225,0
2024-06-06,0,3,0.2825,0.024431708102761886,0
2024-06-07,0,3,0.2175,0.01980019751699647,0
2024-06-08,0,3,0.3525,0.033934907630603084,0
2024-06-09,0,3,0.5325,0.06856694502985036,0
2024-06-10,0,3,0.2225,0.020311769430387518,0
2024-06-11,0,3,0.455,0.05063691291461024,0
2024-06-12,0,3,0.43,0.04538656424721338,0
2024-06-13,0,3,0.17,0.015157249528208305,0
2024-06-14,1,3,0.4775,0.05536855888000916,0
2024-06-15,1,3,0.665,0.11250890688876371,0
2024-06-16,1,3,0.88,0.7345450697163161,0
2024-06-17,1,3,0.8775,0.7233736296087254,0
2024-06-18,1,3,0.9025,0.80666997054666,0
2024-06-19,1,3,0.87,0.6625458719355886,0
2024-06-20,1,3,0.87,0.6257512411778207,0
2024-06-21,1,3,0.87,0.6598253588244771,0
2024-06-22,0,3,0.87,0.6592618962996565,0
2024-06-23,0,3,0.065,0.008875169423708083,0
2024-06-24,0,3,0.375,0.03721406290771703,0
2024-06-25,0,3,0.1075,0.010817378210852342,0
2024-06-26,0,3,0.185,0.016390853200179883,0
2024-06-27,0,3,0.4125,0.0424711180699996,0
2024-06-28,0,3,0.185,0.01634625590326625,0
2024-06-29,0,3,0.0825,0.009781129438714868,0
2024-06-30,0,3,0.155,0.014209089516815857,0
2024-07-08,0,4,0.6904276985743381,0.15654219220074791,0
2024-07-09,0,4,0.780040733197556,0.25895639563142786,0
2024-07-10,0,4,0.35030549898167007,0.048963425642025014,0
2024-07-11,0,4,0.5906313645621182,0.1081335761400338,0
2024-07-12,0,4,0.7270875763747454,0.190974304837311,0
2024-07-13,0,4,0.45417515274949083,0.07197212145371687,0
2024-07-14,1,4,0.6578411405295316,0.14256677576855342,0
2024-07-15,1,4,0.8757637474541752,0.7561498443951812,0
2024-07-16,0,4,0.835030549898167,0.4503517439459606,0
2024-07-17,1,4,0.7678207739307535,0.24074406262668271,0
2024-07-18,1,4,0.8085539714867617,0.31861841319276546,0
2024-07-19,0,4,0.8411405295315683,0.5086917126668471,0
2024-07-20,0,4,0.8268839103869654,0.39814747004932877,0
2024-07-21,0,4,0.2668024439918534,0.03329761299366176,0
2024-07-22,0,4,0.15885947046843177,0.017932203945271834,0
2024-07-23,0,4,0.12016293279022404,0.014903865132761334,0
2024-07-24,0,4,0.028513238289205704,0.006855010851516017,0
2024-07-25,0,4,0.10590631364562118,0.013144809393658374,0
2024-07-26,0,4,0.28105906313645623,0.03670622585952151,0
2024-07-27,0,4,0.109979633401222,0.014200797499962996,0
2024-07-28,0,4,0.02240325865580448,0.006340461545250408,0
2024-07-29,0,4,0.5030549898167006,0.08322327088710922,0
2024-07-30,0,4,0.02240325865580448,0.006081605452653594,0
2024-07-31,0,4,0.3645621181262729,0.052009480031304095,0
2024-08-01,0,4,0.18329938900203666,0.020883693108448766,0
2024-08-02,0,4,0.054989816700611,0.009448925286621444,0
2024-08-03,0,4,0.24236252545824846,0.02887862427940695,0
2024-08-04,0,4,0.6496945010183299,0.135886838484766,0
2024-08-05,0,4,0.6517311608961304,0.13620649160747048,0
2024-08-06,0,4,0.7596741344195519,0.2285292644854592,0
2024-08-07,0,4,0.8187372708757638,0.3711181197361673,0
2024-08-08,0,4,0.8329938900203666,0.42391527055923117,0
2024-08-09,0,4,0.7413441955193483,0.20072502046569024,0
2024-08-10,0,4,0.8370672097759674,0.48176824775953314,0
2024-08-11,0,4,0.8167006109979633,0.3587798384568069,0
2024-08-12,0,4,0.7596741344195519,0.2263276889668665,0
2024-08-13,0,4,0.7881873727087576,0.2709146546201688,0
2024-08-14,1,4,0.8085539714867617,0.32011017199040354,0
2024-08-15,0,4,0.7678207739307535,0.24143129449889644,0
2024-08-16,0,4,0.5112016293279023,0.08530308879506524,0
2024-08-17,0,4,0.5112016293279023,0.08440563812067674,0
2024-08-18,0,4,0.8594704684317719,0.6888798606129963,0
2024-08-19,0,4,0.9042769857433809,0.8449979469505536,0
2023-07-08,0,0,0.544,0.02595794072709534,1
2023-07-09,0,0,0.136,0.008882636857662371,1
2023-07-10,0,0,0.168,0.01000811759017589,1
2023-07-11,0,0,0.832,0.07599687384918265,1
2023-07-12,0,0,0.664,0.04443219816796111,1
2023-07-13,1,0,0.384,0.016534938435270114,1
2023-07-14,1,0,0.424,0.019353177882495638,1
2023-07-15,0,0,0.272,0.011863629866235653,1
2023-07-16,0,0,0.376,0.01572554256096072,1
2023-07-17,0,0,0.512,0.02506085374726953,1
2023-07-18,0,0,0.048,0.005381150909628574,1
2023-07-19,0,0,0.208,0.010553439881301455,1
2023-07-20,0,0,0.544,0.026109150378813315,1
2023-07-21,0,0,0.56,0.027573679805976088,1
2023-07-22,0,0,0.136,0.009137304133776272,1
2023-07-23,0,0,0.12,0.007602247949307381,1
2023-07-24,0,0,0.28,0.012082306312666751,1
2023-07-25,0,0,0.376,0.014780896899691202,1
2023-07-26,0,0,0.12,0.008094050411693594,1
2023-07-27,0,0,0.336,0.013768231837596873,1
2023-07-28,0,0,0.328,0.013669222646671007,1
2023-07-29,0,0,0.872,0.10702234178198326,1
2023-07-30,0,0,0.184,0.010382328373435163,1
2023-07-31,0,0,0.232,0.01073529798628685,1
2023-08-01,0,0,0.576,0.03059334096101871,1
2023-08-02,0,0,0.328,0.013659566620416045,1
2023-08-03,0,0,0.072,0.0065377747245807735,1
2023-08-04,0,0,0.64,0.039899228466087934,1
2023-08-05,0,0,0.384,0.016654133828710865,1
2023-08-06,0,0,0.672,0.045698840065808814,1
2023-08-07,0,0,0.456,0.021176279402388063,1
2023-08-08,0,0,0.312,0.012652899679511704,1
2023-08-09,0,0,0.16,0.00979010526007746,1
2023-08-10,0,0,0.824,0.07084972204597005,1
2023-08-11,0,0,0.856,0.08816690738117958,1
2023-08-12,0,0,0.864,0.09455739623564152,1
2023-08-13,0,0,0.504,0.023319793161876642,1
2023-08-14,0,0,0.064,0.006418091170884455,1
2023-08-15,0,0,0.576,0.030184091055734205,1
2023-08-16,0,0,0.136,0.009059932658863762,1
2023-08-17,0,0,0.136,0.008931379731713159,1
2023-08-18,1,0,0.312,0.013329407067559577,1
2023-08-19,0,0,0.072,0.0064569382895911685,1
2023-08-20,0,0,0.136,0.009319877513843814,1
2023-08-21,0,0,0.824,0.07285264122020157,1
2023-08-22,0,0,0.56,0.027331157256229813,1
2023-08-23,0,0,0.376,0.015021930158512576,1
2023-08-24,0,0,0.32,0.013519574949678533,1
2023-08-25,0,0,0.064,0.0060890456889063655,1
2023-08-26,0,0,0.016,0.004596816038019356,1
2023-08-27,0,0,0.896,0.21373026241617998,1
2023-08-28,0,0,0.784,0.06381792808377607,1
2023-08-29,0,0,0.448,0.020263675421285446,1
2023-08-30,0,0,0.688,0.04686413827800392,1
2023-08-31,0,0,0.368,0.014618084008119998,1
2023-09-01,0,0,0.816,0.07029707809650507,1
2023-09-02,0,0,0.832,0.07941830032444283,1
2023-09-03,0,0,0.888,0.15451472595941843,1
2023-09-04,0,0,0.896,0.3016471352410874,1
2023-09-05,1,0,0.904,0.4611270178091423,1
2023-09-06,1,0,0.888,0.16265878441941434,1
2023-09-07,1,0,0.896,0.23103065137324919,1
2023-09-08,1,0,0.904,0.683216474697919,1
2023-09-09,0,0,0.896,0.24898926859056578,1
2023-09-10,0,0,0.12,0.007835370120213249,1
2023-09-11,0,0,0.608,0.03375287883112418,1
2023-09-12,0,0,0.16,0.009971140607429943,1
2023-09-13,0,0,0.624,0.039081778847795776,1
2023-09-14,0,0,0.728,0.05685668733709017,1
2023-09-15,0,0,0.784,0.06386530787368642,1
2023-09-16,0,0,0.376,0.015701726880532577,1
2023-09-17,0,0,0.16,0.009921121788719992,1
2023-09-18,0,0,0.032,0.005023115846123964,1
2023-09-19,0,0,0.368,0.014349394804037111,1
2023-09-20,0,0,0.128,0.00869755686369738,1
2023-09-21,0,0,0.368,0.014410318302730122,1
2023-09-22,0,0,0.032,0.005120985350554836,1
2023-09-23,0,0,0.56,0.028174687181928025,1
2023-09-24,0,0,0.272,0.011866003089788824,1
2023-09-25,0,0,0.384,0.016257594362180394,1
2023-09-26,0,0,0.416,0.018368956131935617,1
2023-09-27,0,0,0.512,0.024178230597164854,1
2023-09-28,0,0,0.008,0.004046140185650458,1
2023-09-29,0,0,0.128,0.008589353909102206,1
2023-09-30,0,0,0.464,0.021249180311566224,1
2023-10-08,0,1,0.7695852534562212,0.08058576149052667,1
2023-10-09,0,1,0.2534562211981567,0.011815308030456594,1
2023-10-10,0,1,0.2903225806451613,0.013904929951499587,1
2023-10-11,0,1,0.5161290322580645,0.0265968637005347,1
2023-10-12,0,1,0.8064516129032258,0.09282297948584663,1
2023-10-13,1,1,0.45161290322580644,0.02231169629694557,1
2023-10-14,1,1,0.4055299539170507,0.0196717912816966,1
2023-10-15,0,1,0.7880184331797235,0.08451691051787658,1
2023-10-16,1,1,0.7465437788018433,0.07106997662196879,1
2023-10-17,1,1,0.8709677419354839,0.14885728679070026,1
2023-10-18,0,1,0.29493087557603687,0.013935757551700982,1
2023-10-19,0,1,0.11981566820276497,0.005978969226151784,1
2023-10-20,0,1,0.2350230414746544,0.01146224282601097,1
2023-10-21,0,1,0.12903225806451613,0.0062577560900094415,1
2023-10-22,0,1,0.07373271889400922,0.004670756587609812,1
2023-10-23,0,1,0.8571428571428571,0.13470405381832873,1
2023-10-24,0,1,0.5161290322580645,0.026741524284998652,1
2023-10-25,0,1,0.11981566820276497,0.005738061718404353,1
2023-10-26,0,1,0.7235023041474654,0.06185121118632253,1
2023-10-27,0,1,0.08755760368663594,0.005087871456344412,1
2023-10-28,0,1,0.7695852534562212,0.07869953553705658,1
2023-10-29,0,1,0.17050691244239632,0.007117780017517013,1
2023-10-30,0,1,0.5161290322580645,0.027049966138323573,1
2023-10-31,0,1,0.20276497695852536,0.008982599315026929,1
