week_start,indicator,sector,city,value,week_end,source,data_status
2023-05-21,Value of Transactions Change %,Health,Total,0.9629872820304022,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Hotels,Total,673.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Hotels,Total,14.45578231292517,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Hotels,Total,262771.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Hotels,Total,13.17604089947842,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Jewelry,Total,205.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Jewelry,Total,10.21505376344086,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Jewelry,Total,218734.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Jewelry,Total,11.362618116650374,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Miscellaneous Goods and Services,Total,17142.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Miscellaneous Goods and Services,Total,1.3300230537329314,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Miscellaneous Goods and Services,Total,1103091.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Miscellaneous Goods and Services,Total,5.3214952699941565,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Other,Total,22887.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Other,Total,3.0806647750304013,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Other,Total,1693213.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Other,Total,5.289428666835391,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Public Utilities,Total,1387.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Public Utilities,Total,2.3616236162361623,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Public Utilities,Total,98531.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Public Utilities,Total,2.579825721216412,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Recreation and Culture,Total,1984.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Recreation and Culture,Total,-3.5957240038872693,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Recreation and Culture,Total,227934.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Recreation and Culture,Total,4.645205127263378,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Restaurants & Café,Total,48679.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Restaurants & Café,Total,0.7262870385697732,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Restaurants & Café,Total,1659220.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Restaurants & Café,Total,4.452393273125363,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Telecommunication,Total,556.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Telecommunication,Total,11.2,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Telecommunication,Total,87530.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Telecommunication,Total,12.93464937745952,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Total,Total,163445.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Total,Total,1.6088824235190262,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Total,Total,10704997.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Total,Total,6.073930726420838,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions (In Thousand),Transportation,Total,2274.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Number of Transactions Change %,Transportation,Total,3.0825022665457844,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions (In Thousand SAR),Transportation,Total,650400.0,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-21,Value of Transactions Change %,Transportation,Total,3.1058578838568947,2023-05-27,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,ABHA,3090.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,ABHA,12.60932944606414,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,ABHA,202888.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,ABHA,32.9184164149868,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,BURAIDAH,4356.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,BURAIDAH,11.692307692307692,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,BURAIDAH,323927.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,BURAIDAH,26.253366540774607,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,DAMMAM,8070.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,DAMMAM,13.358617783396545,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,DAMMAM,709644.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,DAMMAM,25.215752633055544,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,HAIL,3581.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,HAIL,23.86717398823936,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,HAIL,238096.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,HAIL,42.84788634372863,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,JEDDAH,22695.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,JEDDAH,13.79932808504237,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,JEDDAH,1942677.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,JEDDAH,24.058993697036264,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,KHOBAR,4298.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,KHOBAR,11.059431524547804,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,KHOBAR,413769.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,KHOBAR,17.33134836239898,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,MADINA,7771.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,MADINA,14.90462812361378,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,MADINA,496413.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,MADINA,27.491332151937748,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,MAKKAH,7576.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,MAKKAH,17.951113186984273,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,MAKKAH,485585.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,MAKKAH,28.59738189252677,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,OTHER,67342.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,OTHER,18.27873891279529,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,OTHER,4274236.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,OTHER,38.231561626398246,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,RIYADH,55450.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,RIYADH,12.41991728164788,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,RIYADH,4446494.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,RIYADH,23.745125607107514,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Total,TABOUK,4362.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Total,TABOUK,23.394625176803395,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Total,TABOUK,281481.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Total,TABOUK,47.01126553123482,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Beverage and Food,Total,44247.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Beverage and Food,Total,11.743313887415711,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Beverage and Food,Total,2227716.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Beverage and Food,Total,35.297872430880275,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Clothing and Footwear,Total,6385.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Clothing and Footwear,Total,43.06520277840018,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Clothing and Footwear,Total,913035.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Clothing and Footwear,Total,44.49477037606764,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Construction & Building Materials,Total,1428.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Construction & Building Materials,Total,16.57142857142857,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Construction & Building Materials,Total,367216.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Construction & Building Materials,Total,12.622562174330412,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Education,Total,123.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Education,Total,9.821428571428571,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Education,Total,196008.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Education,Total,50.1390261277202,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Electronic & Electric Devices,Total,1295.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Electronic & Electric Devices,Total,32.27783452502553,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Electronic & Electric Devices,Total,380901.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Electronic & Electric Devices,Total,33.527658977774664,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Furniture,Total,1248.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Furniture,Total,31.23028391167193,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Furniture,Total,330831.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Furniture,Total,28.999567182278653,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Gas Stations,Total,14394.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Gas Stations,Total,8.144252441773103,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Gas Stations,Total,847581.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Gas Stations,Total,17.295365096235283,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Health,Total,8251.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Health,Total,17.518871955561885,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Health,Total,910428.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Health,Total,29.27918845156581,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Hotels,Total,727.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Hotels,Total,8.023774145616642,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Hotels,Total,252288.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Hotels,Total,-3.989405223559678,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Jewelry,Total,279.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Jewelry,Total,36.09756097560975,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Jewelry,Total,268415.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Jewelry,Total,22.71297557764225,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Miscellaneous Goods and Services,Total,20391.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Miscellaneous Goods and Services,Total,18.953447672383614,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Miscellaneous Goods and Services,Total,1460224.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Miscellaneous Goods and Services,Total,32.37566075690945,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Other,Total,27244.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Other,Total,19.037007908419625,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Other,Total,2271377.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Other,Total,34.145969821871205,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Public Utilities,Total,1573.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Public Utilities,Total,13.410237923576062,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Public Utilities,Total,122029.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Public Utilities,Total,23.848331997036464,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Recreation and Culture,Total,2550.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Recreation and Culture,Total,28.52822580645161,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Recreation and Culture,Total,311125.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions Change %,Recreation and Culture,Total,36.49784586766345,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions (In Thousand),Restaurants & Café,Total,54756.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Number of Transactions Change %,Restaurants & Café,Total,12.483822592904538,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
2023-05-28,Value of Transactions (In Thousand SAR),Restaurants & Café,Total,2017234.0,2023-06-03,Saudi Central Bank (SAMA) weekly POS via KAPSARC Data Portal,REAL_OFFICIAL_AGGREGATE
