origin_week_start,sector,forecast_h1_week_start,forecast_h2_week_start,predicted_value_h1,predicted_value_h2,predicted_count_h1,predicted_count_h2,actual_value_h1,actual_value_h2,actual_count_h1,actual_count_h2,predicted_value_h1_index_52median,predicted_value_h2_index_52median,predicted_count_h1_index_52median,predicted_count_h2_index_52median,predicted_value_h1_change_vs_last,predicted_value_h2_change_vs_last,predicted_count_h1_change_vs_last,predicted_count_h2_change_vs_last
2023-03-05,Construction & Building Materials,2023-03-12,2023-03-19,323080.471712235,314144.4949233484,1365.2811899737542,1235.0591681117953,375911.0,336386.0,1395.0,1328.0,0.8971815846229583,0.8723667334711125,1.229429257067766,1.112164942018726,-0.183100532717815,-0.20569488712060702,-0.07375767301644898,-0.16210368513446727
2023-03-05,Education,2023-03-12,2023-03-19,128172.68523479822,166987.34975162306,97.12148385057392,131.62158510941453,223448.0,144557.0,145.0,120.0,1.0429616433384996,1.3588027776327622,0.8869541904162003,1.2020236083051554,0.36847444758008363,0.7828909551640817,-0.10072700138357482,0.21871838064272708
2023-03-05,Electronic & Electric Devices,2023-03-12,2023-03-19,249856.46717489063,243460.45675864082,806.8887118804538,772.713978833722,259111.0,253754.0,863.0,857.0,1.015602383463367,0.9896042434238178,1.052006143260044,1.0074497768366648,-0.12741332969584895,-0.1497504478639351,-0.13144379776054493,-0.16823037800460494
2023-03-05,Furniture,2023-03-12,2023-03-19,312309.1559302878,288049.8120602648,1065.6985293376022,957.422432761438,371574.0,340780.0,1271.0,1209.0,1.0349296097183365,0.954539032603684,1.0603965466045793,0.9526591370760578,-0.2230071802424013,-0.28336191413706113,-0.23987266095748772,-0.31710240173934523
2023-03-05,Gas Stations,2023-03-12,2023-03-19,726538.7586214831,666350.4382052646,12906.82136572179,12256.983084957503,712330.0,632683.0,12750.0,11677.0,1.045783527336076,0.9591481575331832,1.059760355178733,1.0064030778354136,-0.06204289634289428,-0.13974565069931255,-0.029489332602316787,-0.07835302767444896
2023-03-05,Health,2023-03-12,2023-03-19,710876.9516794125,679731.1007224561,7598.409805530754,6961.713252691953,703282.0,644610.0,7075.0,6619.0,0.9875355219103611,0.9442683515407819,1.0516102422712275,0.963492250043866,-0.07610165462391416,-0.1165806715571277,-0.007003423218667759,-0.09020997743178871
2023-03-05,Hotels,2023-03-12,2023-03-19,288610.87679901184,236708.52024994796,663.976482777757,598.2727492832149,316787.0,265474.0,652.0,449.0,1.154164199459778,0.9466050025891652,1.1638501012756477,1.0486814185507711,-0.25758878039498123,-0.3911003522849045,-0.21422901446419285,-0.29198491209086996
2023-03-05,Jewelry,2023-03-12,2023-03-19,226742.20405208567,211108.6032905646,259.2235969470693,217.24840133490582,204724.0,189269.0,218.0,190.0,1.0298412334542342,0.9588349258332786,1.2256434843833064,1.0271792025291056,-0.10580035472616767,-0.16745433887855576,-0.05046301484589988,-0.20421831012855007
2023-03-05,Miscellaneous Goods and Services,2023-03-12,2023-03-19,1139150.0601117173,1037543.1735700904,17390.181708951517,15824.811038031441,1163955.0,1067072.0,16889.0,15013.0,0.9870505115365003,0.8990101972282095,0.9790942042592977,0.8909614074279447,-0.13401199899674376,-0.21125410049452087,-0.04831271772825929,-0.13397849077702395
2023-03-05,Other,2023-03-12,2023-03-19,1776060.5613724163,1658305.1341920027,26578.630931499116,25088.661008288174,1996673.0,1900174.0,23338.0,22273.0,1.1008457885235883,1.0278580937868813,1.4110549443352685,1.3319526974032796,-0.19634759615109942,-0.24963093241676526,0.06711490470546888,0.00729357242093287
2023-03-05,Public Utilities,2023-03-12,2023-03-19,96700.98662350167,90130.33690299043,1337.1674695426639,1341.0306839181173,109112.0,103964.0,1460.0,1460.0,1.0798727686505265,1.0064974500185981,1.167831851128964,1.1712058374830718,-0.17306470361896653,-0.22925339789984156,-0.11504469255945471,-0.11248796563989583
2023-03-05,Recreation and Culture,2023-03-12,2023-03-19,273510.4512830681,255419.27426470612,2242.0220817179525,2142.3604627068235,287590.0,242327.0,2620.0,2213.0,1.0285711916418834,0.9605369961780963,1.0000098491159466,0.9555577442938552,-0.13759364308440192,-0.19463696991718027,-0.04268911967636535,-0.08524318415592513
2023-03-05,Restaurants & Café,2023-03-12,2023-03-19,1641450.5877169766,1478863.2823372972,42688.01909603221,40274.19213820428,1653130.0,1238943.0,47624.0,37015.0,1.0471202927795495,0.9434019913665298,1.0241847191946307,0.9662714044674731,-0.16804497724435596,-0.25045094569636084,-0.17189433168379198,-0.21872020527644997
2023-03-05,Telecommunication,2023-03-12,2023-03-19,89640.93817884568,84734.19535550135,460.87133089668976,433.79376233113334,86193.0,83679.0,488.0,441.0,0.9646174840883436,0.9118164981383782,1.0582579354688628,0.996082117867126,-0.07265436792553914,-0.12341517674106861,-0.1465345724135375,-0.1966782179053086
2023-03-05,Transportation,2023-03-12,2023-03-19,605871.5974285246,579801.651571811,2211.984936764777,1988.788859634421,632350.0,607837.0,2224.0,2029.0,1.0107655960377009,0.9672735352209032,1.12169621539796,1.0085136205042702,-0.08630708785597896,-0.12562222467763495,-0.10699033638886668,-0.1970977554968022
2023-03-12,Beverage and Food,2023-03-19,2023-03-26,1661435.4646575884,1749147.1780434416,37855.57034024666,37523.205428128305,2198152.0,2113056.0,38350.0,38565.0,1.0475993435194264,1.102904972487038,1.1124175827283767,1.1026507619197268,-0.1677109058614723,-0.12377209268927658,-0.011810317942814508,-0.020486440740098533
2023-03-12,Clothing and Footwear,2023-03-19,2023-03-26,764095.7090157814,811307.8362735303,5321.956623479016,5374.004225887358,790704.0,1421974.0,5068.0,8407.0,1.0794767016451219,1.146175664626462,1.1221837898743314,1.1331585083579037,-0.15734248853260158,-0.10527616595458134,-0.1032929025309155,-0.09452329808132132
2023-03-12,Construction & Building Materials,2023-03-19,2023-03-26,343666.50776636053,338335.5469223773,1293.646013040741,1380.499242722196,336386.0,317139.0,1328.0,1312.0,0.95434818571854,0.939544320067917,1.1612621301981518,1.2392273273987395,-0.08577693186323221,-0.09995837599224999,-0.07265518778441504,-0.010394808084447371
2023-03-12,Education,2023-03-19,2023-03-26,161186.9415092755,158523.92727850768,135.52266815920626,106.88562531772192,144557.0,152592.0,120.0,100.0,1.300319390682243,1.278836452861682,1.2154499386475899,0.9586154737015419,-0.27863779711935,-0.29055562243337296,-0.06536090924685334,-0.26285775642950404
2023-03-12,Electronic & Electric Devices,2023-03-19,2023-03-26,260640.16035083955,282723.37783776264,771.7761893405373,872.6773429507242,253754.0,256361.0,857.0,951.0,1.0594353272965376,1.1491979360768831,1.003610129181453,1.1348209921335815,0.0059015647766382795,0.09112842695895829,-0.10570545846982937,0.0112136071271427
2023-03-12,Furniture,2023-03-19,2023-03-26,359391.05656659463,313111.28594399965,1135.6036576733493,1161.4876389935453,340780.0,348345.0,1209.0,1259.0,1.1909495410110553,1.037587706947543,1.1299538882321885,1.1557090935259158,-0.03278739479459103,-0.1573380108834319,-0.10652741331758508,-0.08616236113804465
2023-03-12,Gas Stations,2023-03-19,2023-03-26,681887.5072339128,772043.0579179418,12692.549511816675,12636.559699375532,632683.0,730328.0,11677.0,12281.0,0.9756037468704891,1.1045929014090525,1.039435714668469,1.0348505199717903,-0.04273650241613747,0.08382780160591552,-0.0045059206418294195,-0.00889727848035049
2023-03-12,Health,2023-03-19,2023-03-26,678731.0287762526,772255.427889364,7043.898336827213,7359.643627236315,644610.0,844255.0,6619.0,7802.0,0.9428790723286641,1.0728012284364494,0.9748665610445246,1.0185653072086798,-0.034909142028016316,0.09807364313229106,-0.004395994794740177,0.04023231480371958
2023-03-12,Hotels,2023-03-19,2023-03-26,261713.6108921644,250434.7890379129,590.9987253996753,564.2645506470121,265474.0,322037.0,449.0,509.0,1.0466011660864647,1.0014967939275212,1.0359311575805001,0.9890702027116777,-0.1738499026406879,-0.2094537053669724,-0.0935602371170624,-0.13456357262728202
2023-03-12,Jewelry,2023-03-19,2023-03-26,194700.81166166236,192033.82488862553,203.98518485444004,197.27378543461936,189269.0,251950.0,190.0,270.0,0.8843123179226349,0.8721991210899912,0.957676924199249,0.9261680067353021,-0.04895951787937736,-0.061986748555980076,-0.0642881428695411,-0.09507437874027813
2023-03-12,Miscellaneous Goods and Services,2023-03-19,2023-03-26,1132522.7116892913,1194043.9920580708,16973.28359852288,18338.195751601343,1067072.0,1317474.0,15013.0,16225.0,0.9760362791134505,1.0290568507608586,0.9556221939882826,1.0324688653323955,-0.02700472811294996,0.025850648915182184,0.004990443396464039,0.08580707866666715
2023-03-12,Other,2023-03-19,2023-03-26,1750205.725905447,1836243.5146347112,25001.057690982358,25282.78933611612,1900174.0,2088552.0,22273.0,23273.0,1.0769754490185581,1.129918131571677,1.3237878688437126,1.3387053550839838,-0.12343897778682489,-0.0803484022497869,0.07125964911227856,0.08333144811535353
2023-03-12,Public Utilities,2023-03-19,2023-03-26,90534.84376204172,100905.93146255889,1347.6470956240044,1444.944264944929,103964.0,117248.0,1460.0,1587.0,0.9996780592955449,1.1141947292804966,1.1647770921555785,1.2488714476619958,-0.17025768236269412,-0.07520775476062314,-0.07695404409314766,-0.01031214729799379
2023-03-12,Recreation and Culture,2023-03-19,2023-03-26,261792.2099421109,278355.4520745777,2123.5086673283295,2112.160749168067,242327.0,295434.0,2213.0,2227.0,0.9845032395637329,1.0467914395857956,0.9406461427810984,0.9356193794764417,-0.08970336262696577,-0.032110114835085746,-0.18950050865330936,-0.19383177512669203
2023-03-12,Restaurants & Café,2023-03-19,2023-03-26,1534592.7521789705,1655538.9914624356,42021.18269238075,39206.19489670093,1238943.0,1236735.0,37015.0,32218.0,0.9786325685935457,1.0557617800039638,1.0046545298406693,0.9373529914456369,-0.0717047345466052,0.001457230503611573,-0.11764692817947353,-0.17675552459472266
2023-03-12,Telecommunication,2023-03-19,2023-03-26,82734.06719433403,92136.62510599488,472.2523495725755,486.4225460557444,83679.0,126353.0,441.0,604.0,0.8902933120375128,0.991473330241312,1.0794339418801726,1.1118229624131302,-0.040130089516155265,0.0689571671248812,-0.03226977546603382,-0.003232487590687616
2023-03-12,Transportation,2023-03-19,2023-03-26,604096.6230232031,654546.6545279161,2057.272886973692,2261.111908782132,607837.0,764369.0,2029.0,2616.0,1.0010342194933541,1.084633772919091,1.0400772937177412,1.1431303886663964,-0.044679966753849776,0.03510184949460915,-0.07496722708017445,0.01668700934448375
2023-03-19,Beverage and Food,2023-03-26,2023-04-02,2274248.3514193594,1846303.7342483304,42898.7622896488,36156.00715214683,2113056.0,1826893.0,38565.0,37857.0,1.4340015791333054,1.1641659402850415,1.2563702530282268,1.0588960946594472,0.034618330042399004,-0.16006548489443384,0.1186117937326936,-0.0572097222386746
2023-03-19,Clothing and Footwear,2023-03-26,2023-04-02,901777.1263587927,867775.6438100715,6006.592758528658,4692.312230295385,1421974.0,1640375.0,8407.0,10123.0,1.2739862120606418,1.2259505958418109,1.2394949976328227,0.9682856438909173,0.14047371248759677,0.09747218151175607,0.18519983396382367,-0.07412939418007392
2023-03-19,Construction & Building Materials,2023-03-26,2023-04-02,345860.1489423821,305865.43572480977,1534.8268172781645,1392.8756094541025,317139.0,307266.0,1312.0,1293.0,0.9629387324506039,0.8515860409993826,1.3673290131654028,1.240869139825481,0.028164516187897393,-0.0907307803392241,0.15574308529982273,0.0488521155527879
2023-03-19,Education,2023-03-26,2023-04-02,169819.07730255174,156599.1577529363,127.55903991456574,103.22260956950923,152592.0,119344.0,100.0,87.0,1.3699561332737848,1.2633090465267793,1.1440272638077644,0.9257633145247465,0.1747551298280383,0.08330387150353347,0.06299199928804788,-0.13981158692075646
2023-03-19,Electronic & Electric Devices,2023-03-26,2023-04-02,288176.0237654898,276561.8303348524,950.1954663818804,832.819421716533,256361.0,227727.0,951.0,922.0,1.171361541698127,1.124152827577057,1.2308231429817102,1.0787816343478407,0.1356511572841801,0.08988165835751305,0.10874616847360596,-0.028215377226915916
2023-03-19,Furniture,2023-03-26,2023-04-02,367615.87360830256,298034.703265065,1437.870515520945,1216.1272906365277,348345.0,349436.0,1259.0,1325.0,1.2182049273144897,0.987626950013222,1.430716930866612,1.2100769061059977,0.07874838197166079,-0.12543370131737486,0.1893056373208808,0.005895194902008072
2023-03-19,Gas Stations,2023-03-26,2023-04-02,777655.453892749,677471.6154493999,13243.250775841398,11853.211113499812,730328.0,697517.0,12281.0,12163.0,1.1126227809476206,0.9692857537630608,1.0845344997003847,0.9706994606092714,0.2291391643093761,0.07079155825176264,0.13413126452354174,0.015090443906809359
2023-03-19,Health,2023-03-26,2023-04-02,795700.442411606,691142.8791990329,7723.146106739163,7008.475650379059,844255.0,823017.0,7802.0,7769.0,1.105370556500499,0.960121357587986,1.0688735875356947,0.9699641063426834,0.23439047239665212,0.07218764710295056,0.16681464069182095,0.0588420683455293
2023-03-19,Hotels,2023-03-26,2023-04-02,273532.4564735588,246219.53314298246,564.1745441319299,594.0785405850999,322037.0,340487.0,509.0,556.0,1.0856487379533437,0.9772439032001304,0.988912434937651,1.0413296066347062,0.03035497439884427,-0.07252863503400542,0.2565134613183293,0.32311478972182606
2023-03-19,Jewelry,2023-03-26,2023-04-02,217843.7123141077,185914.6036684331,210.68816248971936,203.3151812992371,251950.0,337657.0,270.0,355.0,0.9894251417714681,0.8444062081846606,0.9891463027686355,0.9545313676020521,0.1509740755966782,-0.017722904076034163,0.10888506573536505,0.07007990157493227
2023-03-19,Miscellaneous Goods and Services,2023-03-26,2023-04-02,1310461.3004817595,1230770.925887847,18612.19471373374,17287.30844567291,1317474.0,1287394.0,16225.0,16433.0,1.1293881866055686,1.0607090370423955,1.0478954319023586,0.9733022799691979,0.22809079469966353,0.1534094474298333,0.23973854084684887,0.15148927234216392
2023-03-19,Other,2023-03-26,2023-04-02,2081610.3003692697,1834714.787673248,25207.68083366559,23373.832545173656,2088552.0,2057611.0,23273.0,23522.0,1.2790609494899203,1.12735416323999,1.3284330233019204,1.2317900737884986,0.09548404533967392,-0.03444906220522548,0.13175956690457458,0.04942452948294607
2023-03-19,Public Utilities,2023-03-26,2023-04-02,107457.8619313699,100265.96262491288,1684.0163199320323,1475.795846262853,117248.0,106462.0,1587.0,1479.0,1.184193489686533,1.1049382338670304,1.4479933963302083,1.2689560157032271,0.03360645926830341,-0.03557036450201145,0.15343583556988505,0.010819072782776162
2023-03-19,Recreation and Culture,2023-03-26,2023-04-02,267214.8734801122,269882.9713277687,2321.228248952274,1988.4237756036086,295434.0,292656.0,2227.0,2174.0,1.0116314999672986,1.0217324789754345,1.0353382020304522,0.8868973129364891,0.10270367511714418,0.11371399525339188,0.048905670561352865,-0.10148044482439733
2023-03-19,Restaurants & Café,2023-03-26,2023-04-02,1519272.217179561,1534044.7275758623,40777.22031790635,35678.551039156824,1236735.0,1338026.0,32218.0,34653.0,0.9688624360959104,0.9782830851724683,0.9749135193694513,0.8530130668154596,0.22626482185182129,0.2381883004915175,0.10164042463612999,-0.03610560477760838
2023-03-19,Telecommunication,2023-03-26,2023-04-02,104472.6753421469,97580.6203353488,518.9414110631069,492.0801392712395,126353.0,116492.0,604.0,597.0,1.1300818343715524,1.0555304156473309,1.180754063852348,1.1196362668287587,0.24849335367472003,0.1661303353929755,0.17673789356713576,0.11582798020689222
2023-03-19,Transportation,2023-03-26,2023-04-02,714547.9889622806,641436.6171257055,2286.2877582056244,2192.3994454366803,764369.0,712434.0,2616.0,2519.0,1.1788896231886297,1.05826758110522,1.1491770586607812,1.101985144728163,0.1755585608679311,0.05527734758776681,0.1268052036498888,0.08053200859373111
2023-03-26,Beverage and Food,2023-04-02,2023-04-09,1839259.327489227,1755847.9726622787,36089.96249494175,35702.52163218529,1826893.0,1771701.0,37857.0,37248.0,1.1597241692663631,1.1071300827564874,1.0569618537104042,1.0456149255289293,-0.1295737891048666,-0.16904806466923794,-0.06417833540926365,-0.07422477292401675
2023-03-26,Clothing and Footwear,2023-04-02,2023-04-09,1017287.3270934997,854457.3519327809,6934.531975122845,5220.041820743791,1640375.0,1862843.0,10123.0,11973.0,1.4371733220315632,1.2071351704734847,1.4309805974252674,1.0771856831910422,-0.28459498760631363,-0.3991047994317892,-0.17514785593875992,-0.379083880011444
2023-03-26,Construction & Building Materials,2023-04-02,2023-04-09,262838.7431994,276631.78630210826,1357.949308293984,1351.233896447708,307266.0,288662.0,1293.0,1298.0,0.734500340087803,0.7730448663873338,1.2097543949166893,1.203771845387713,-0.17121910834239873,-0.1277270020334672,0.035022338638707184,0.0299038844875823
2023-03-26,Education,2023-04-02,2023-04-09,181260.17297804425,200204.63393683216,138.25446651684626,128.91147554857776,119344.0,72235.0,87.0,64.0,1.4622531792887536,1.6150810057868268,1.262597867733756,1.17727374930208,0.18787467873836272,0.3120257545404226,0.38254466516846275,0.2891147554857776
2023-03-26,Electronic & Electric Devices,2023-04-02,2023-04-09,227092.34882076547,240329.9138291063,860.0614250959752,833.9538479889391,227727.0,224005.0,922.0,910.0,0.9230720874926447,0.9768793902442354,1.114069203492196,1.0802510984312683,-0.11416967159292768,-0.06253324870356136,-0.09562415867931107,-0.12307692114727753
2023-03-26,Furniture,2023-04-02,2023-04-09,291792.59178060584,294237.8408436379,1203.8964307942188,1154.9695416564164,349436.0,354299.0,1325.0,1451.0,0.9669418503939472,0.9750449130496983,1.1979068963126556,1.1492234245337476,-0.16234597373119797,-0.15532635506857317,-0.043767727725004923,-0.08262943474470508
2023-03-26,Gas Stations,2023-04-02,2023-04-09,708720.6372737854,640408.1033881173,12572.390082106213,12262.428898139082,697517.0,697815.0,12163.0,12222.0,1.0139949799249797,0.9162575037136536,1.0295954534523144,1.0042116860321908,-0.029585833661333827,-0.12312261971591221,0.023726901889602914,-0.0015121815699794539
2023-03-26,Health,2023-04-02,2023-04-09,770079.2388465304,647439.819371972,7346.309268322042,7192.1139420907275,823017.0,818571.0,7769.0,7684.0,1.0697781117393712,0.8994099730179322,1.0167198489131606,0.9953794120947654,-0.08785942772440736,-0.23312290792240264,-0.05840691254523944,-0.07817047653284703
2023-03-26,Hotels,2023-04-02,2023-04-09,282362.3538466471,267970.34549516055,618.3070826542543,578.1215577477968,340487.0,385459.0,556.0,560.0,1.1157480295833053,1.058878355771765,1.0837985673168349,1.0133594351407482,-0.1231990304013294,-0.16788957326282217,0.21474868890816157,0.13579873820785227
2023-03-26,Jewelry,2023-04-02,2023-04-09,196746.6244679351,224854.883961759,206.8660049286887,211.9128399098533,337657.0,425613.0,355.0,448.0,0.8910323447706038,1.0183299206854795,0.9712019010736559,0.9948959620180906,-0.21910448712865616,-0.10754163936590988,-0.23382961137522695,-0.21513762996350638
2023-03-26,Miscellaneous Goods and Services,2023-04-02,2023-04-09,1296511.9685013636,1085207.621163966,18135.68948910328,15968.198027910308,1287394.0,1341994.0,16433.0,16935.0,1.1173663048881102,0.9352589556870885,1.0210674486447249,0.8990343173667938,-0.015910774329236377,-0.17629674576958188,0.11776206404334544,-0.01582754835683775
2023-03-26,Other,2023-04-02,2023-04-09,1862470.895020019,1663456.6217260086,23779.986389307982,24063.201374852753,2057611.0,2125241.0,23522.0,24043.0,1.144409110081292,1.0221233079230654,1.253194191947932,1.2681194895972572,-0.1082477740463158,-0.2035359322027852,0.021784316130622594,0.03395356743233591
2023-03-26,Public Utilities,2023-04-02,2023-04-09,95203.96916896812,96729.05174729889,1442.0450690804134,1410.6282101156212,106462.0,98923.0,1479.0,1392.0,1.049154696137664,1.0659612175781064,1.2367453422645056,1.2098012093615962,-0.188011998763577,-0.17500467600898195,-0.09133896088190707,-0.11113534334239372
2023-03-26,Recreation and Culture,2023-04-02,2023-04-09,253589.92359793506,242275.26098400835,2199.490996778692,2204.4916208472146,292656.0,303433.0,2174.0,2072.0,0.9600496837802893,0.9172142346801758,0.9872042175846912,0.9894486628578162,-0.14163595389178274,-0.17993439826151236,-0.012352493588373537,-0.010107040481717733
2023-03-26,Restaurants & Café,2023-04-02,2023-04-09,1572225.4464699135,1628230.6092668045,37885.875875959435,37013.8374821389,1338026.0,1402898.0,34653.0,35368.0,1.0085948871635337,1.0445226359342548,0.9057864242994139,0.8849374794003538,0.2712710859399252,0.3165557773223888,0.17592264808366243,0.14885584090070458
2023-03-26,Telecommunication,2023-04-02,2023-04-09,94327.14753857403,92307.29801840964,520.3359614352975,514.4118474624355,116492.0,111340.0,597.0,587.0,1.0203375722151506,0.9984888424546998,1.18392710224186,1.1704478895618555,-0.25346333257956655,-0.26944909880723344,-0.13851662014023602,-0.14832475585689486
2023-03-26,Transportation,2023-04-02,2023-04-09,634537.9573132247,628773.5330613015,2359.473926038718,2287.3502317706675,712434.0,754287.0,2519.0,2479.0,1.0468858984296407,1.0373755225847403,1.1859632701878453,1.1497110991559023,-0.16985388298946624,-0.17739529852557934,-0.09806042582617802,-0.12563064534760415
2023-04-02,Beverage and Food,2023-04-09,2023-04-16,1823147.279322907,1828480.2603589026,35912.20031618785,35724.00362256782,1771701.0,1676289.0,37248.0,34720.0,1.1458605936077124,1.1492124088367455,1.048347743933555,1.0428539123822926,-0.0020503229675152834,0.0008688305001456342,-0.05137226097715475,-0.056343513152975144
2023-04-02,Clothing and Footwear,2023-04-09,2023-04-16,929996.429235885,853026.8218793662,5694.871777790866,4175.678163596163,1862843.0,1615770.0,11973.0,11379.0,1.313853050249965,1.2051141882255232,1.1751695785783876,0.8616752297969796,-0.43305864254461024,-0.47998060085080174,-0.43743240365594527,-0.5875058615433999
2023-04-02,Construction & Building Materials,2023-04-09,2023-04-16,278230.438394605,311793.7000267839,1367.8940495622276,1418.807352553176,288662.0,182824.0,1298.0,1072.0,0.7775122842851974,0.8713044961304243,1.206787869044753,1.2517047662577645,-0.09449650011844779,0.014735441040609532,0.05792269881069423,0.09729880321204654
2023-04-02,Education,2023-04-09,2023-04-16,167707.87889467366,152049.1188411728,109.78427214182588,111.54788092007816,72235.0,11176.0,64.0,31.0,1.3529247770011468,1.2266031957306442,1.0025960926194144,1.0187021088591612,0.40524767809587137,0.27404074642355547,0.26188818553822846,0.28215955080549615
2023-04-02,Electronic & Electric Devices,2023-04-09,2023-04-16,239701.59964990625,266499.3627990468,837.0025121407668,860.9062671868797,224005.0,159807.0,910.0,805.0,0.9754018862930143,1.084448253786104,1.0717061615118653,1.1023127620830726,0.05258313528877223,0.17025808445659396,-0.09218816470632663,-0.0662621830944905
2023-04-02,Furniture,2023-04-09,2023-04-16,321668.32086458604,343597.92999779934,1196.830173771223,1257.4365673265102,354299.0,277848.0,1451.0,1319.0,1.0659439963567636,1.1386143020156156,1.189101017159685,1.2493160132404473,-0.07946427710772208,-0.016707122340573588,-0.09673194432360532,-0.050991269942256445
2023-04-02,Gas Stations,2023-04-09,2023-04-16,691161.8933444514,698307.6677494528,12284.445191982768,11934.091662973184,697815.0,662575.0,12222.0,11742.0,0.9887067688297747,0.9989287958118589,1.0060146746362106,0.9773230417634251,-0.009111041961054056,0.0011335462066914825,0.009984805720855805,-0.01882005566281475
2023-04-02,Health,2023-04-09,2023-04-16,801406.935387837,760416.9053444592,7255.6598206881845,7341.4987666739335,818571.0,630265.0,7684.0,6997.0,1.1025640313099019,1.0461705428429358,0.9996775724287936,1.0115043767806466,-0.026257130304918386,-0.07606172734650773,-0.0660754510634336,-0.05502654567203846
2023-04-02,Hotels,2023-04-09,2023-04-16,321449.2149294701,276486.1607711372,612.3819475988367,570.991336418198,385459.0,315922.0,560.0,570.0,1.258672468031795,1.082614304815769,1.07341270394187,1.000861238243993,-0.055913397781794605,-0.1879685251679588,0.10140638057344731,0.026962835284528808
2023-04-02,Jewelry,2023-04-09,2023-04-16,322981.92723823513,279754.35114546336,292.7910725941136,250.04807932963664,425613.0,498205.0,448.0,503.0,1.452296047727165,1.2579222062891235,1.368182582215484,1.1684489688300776,-0.04346147943553624,-0.17148363236816255,-0.17523641522784905,-0.2956392131559531
2023-04-02,Miscellaneous Goods and Services,2023-04-09,2023-04-16,1189204.6228841278,1158864.9787089897,15676.416426221162,16389.362326168135,1341994.0,1283015.0,16935.0,18496.0,1.022699878384264,0.9966081950767406,0.8826065606069962,0.9227465206299094,-0.07626987318246958,-0.099836585607056,-0.04604050226853518,-0.0026554904053955886
2023-04-02,Other,2023-04-09,2023-04-16,1903589.0341945146,1879753.7176247814,24084.34210124929,25003.023048938754,2125241.0,1902871.0,24043.0,23074.0,1.169219687052282,1.15457959358681,1.2620836399543724,1.3102249671927242,-0.07485475427837696,-0.08643873034077798,0.023907070030154465,0.06296331302349945
2023-04-02,Public Utilities,2023-04-09,2023-04-16,99587.81559761296,104757.1975716328,1526.7635707099694,1483.0340274836885,98923.0,82339.0,1392.0,1233.0,1.0947144501037465,1.1515386420102207,1.306601258630697,1.2691776016120568,-0.06456937125347106,-0.01601324818589922,0.032294503522629636,0.002727537176260064
2023-04-02,Recreation and Culture,2023-04-09,2023-04-16,272603.5254890497,278304.13636661886,2167.3398917205236,2353.9841197224805,303433.0,317432.0,2072.0,2233.0,1.0251605806750692,1.0465984602731677,0.972773739551402,1.0565458347048835,-0.06851892498684575,-0.04904004576492926,-0.003063527267468391,0.08278938349700105
2023-04-02,Restaurants & Café,2023-04-09,2023-04-16,1500390.2833319076,1573107.285652446,39236.11911928555,40199.943383994796,1402898.0,1790583.0,35368.0,37034.0,0.9625120697010462,1.009160593877415,0.9380684283716196,0.9611118162885921,0.12134613477758105,0.17569261408406578,0.13225749918580054,0.16007108717844898
2023-04-02,Telecommunication,2023-04-09,2023-04-16,95302.75176795013,100438.88129634707,564.1406921842006,539.4766562160704,111340.0,91109.0,587.0,491.0,1.0308906916173606,1.086448249227634,1.283596569247328,1.227478171140092,-0.18189444967937596,-0.13780447329990841,-0.05504071660937926,-0.0963540096883243
2023-04-02,Transportation,2023-04-09,2023-04-16,639017.68288584,695518.4448586098,2256.494757324433,2370.9119362300116,754287.0,505947.0,2479.0,1994.0,1.0510401273809593,1.143971152063715,1.1259953878864437,1.18308978853793,-0.10304999075585952,-0.023743329405096048,-0.1042101003078868,-0.0587884334140486
2023-04-09,Beverage and Food,2023-04-16,2023-04-23,1848538.233301333,1858525.7276378868,35215.81816580697,37285.37618818279,1676289.0,1804883.0,34720.0,36334.0,1.1536074266825926,1.1598402691702603,1.0272093505762907,1.0875762386075545,0.04336918774744314,0.049006422436904895,-0.054558146321762924,0.0010034414782751355
2023-04-09,Clothing and Footwear,2023-04-16,2023-04-23,864703.8918291309,897933.1070423492,7180.033504801337,6514.760595116148,1615770.0,584942.0,11379.0,4138.0,1.2216109762659741,1.2685555713126138,1.4816412515066728,1.3443583564003607,-0.5358149388707847,-0.517977034542176,-0.4003145824103118,-0.45587901151623256
2023-04-09,Construction & Building Materials,2023-04-16,2023-04-23,270516.4576446237,319456.9104152729,1364.2518963369714,1366.8808155380489,182824.0,218759.0,1072.0,1023.0,0.7559556392665684,0.8927192638621336,1.1972372938455211,1.1995443751979367,-0.06286086272310276,0.10668155287247005,0.05104152260167294,0.05306688408170168
2023-04-09,Education,2023-04-16,2023-04-23,187848.63688808883,111123.32992742532,94.94741088433398,103.30778900469205,11176.0,59831.0,31.0,50.0,1.5154033122760968,0.8964486782168799,0.8670996427793057,0.9434501278967311,1.6005210339598372,0.5383585509437989,0.4835532950677184,0.6141842031983133
2023-04-09,Electronic & Electric Devices,2023-04-16,2023-04-23,246571.72424036314,281905.2007112755,864.5023192026121,935.3915061463022,159807.0,176863.0,805.0,833.0,1.0033580304922476,1.1471382123907177,1.0956936872022967,1.185540565457924,0.10074205593787244,0.25847726930771864,-0.049997451425701,0.027902754006925434
2023-04-09,Furniture,2023-04-16,2023-04-23,327427.53139447886,365523.97033209004,1287.384492344462,1384.5789300124925,277848.0,200171.0,1319.0,839.0,1.0850288595213844,1.2112727813939825,1.2759013799251357,1.3722288701808647,-0.07584404304138914,0.03168219591952015,-0.11276051526915098,-0.04577606477429874
